OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1904658,04092018206,Ko-An,2800 RENAISSANCE PARK PL,,CARY,NC,27513,(919) 677-9229,2019/10/23 04:00:00+00,Restaurant,13938,-78.77263111,35.82860703,M
1904659,04092015773,BEASLEY'S/CHUCK'S/FOX,237  S WILMINGTON ST ,,RALEIGH,NC,27601,(919) 322-0129,2011/07/20 04:00:00+00,Restaurant,13943,-78.63804141,35.77705691,M
1904660,04092018266,WOK ON FIRE,1216 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 466-0888,2019/12/16 05:00:00+00,Restaurant,13950,-78.88929435,35.84836238,M
1904661,04092025282,Alimentari,500 E DAVIE ST,Suite 136,RALEIGH,NC,27601,(919) 316-0468,2019/09/17 04:00:00+00,Restaurant,13951,-78.63206132,35.77487463,M
1904662,04092018049,Lemon Shark Poke,2000 Boulderstone WAY ,,CARY,NC,27519,(984) 333-0066,2019/02/05 05:00:00+00,Restaurant,13955,-78.84859346,35.79156535,M
1904663,04092015242,TRIANGLE MINI MART,10420 CHAPEL HILL  RD ,,MORRISVILLE,NC,27560,(919) 469-1720,2008/10/01 04:00:00+00,Restaurant,13957,-78.8309264,35.83981526,M
1904664,04092018687,McDonald's #15546,3508 W MILLBROOK RD ,,RALEIGH,NC,27613,(919) 781-3702,2021/08/03 04:00:00+00,Restaurant,13962,-78.71191185,35.86339976,M
1904665,04092020035,Circle K #8620,4100 WESTERN Blv ,,RALEIGH,NC,27606-1963,(919) 851-1050,1992/09/17 04:00:00+00,Food Stand,13970,-78.69423692,35.78457615,M
1904666,04092018635,Mezeh Grill #29  Twin Lakes,1125 HATCHES POND LN,,CARY,NC,27519,(919) 342-0517,2021/06/01 04:00:00+00,Restaurant,13981,-78.84968108,35.82663773,M
1904667,04092110484,HERITAGE HIGH SCHOOL CAFETERIA,1150 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 570-5600 ext. 20633,2009/08/17 04:00:00+00,Public School Lunchrooms,13986,-78.51100216,35.94014388,M
1904668,04092018304,Crab du Jour Cajun Seafood Restaurant & Bar,6320 PLANTATION CENTER DR,,RALEIGH,NC,27616,(919) 803-2016,2020/01/27 05:00:00+00,Restaurant,13994,-78.58237548,35.87315637,M
1904669,04092016866,AWAZ'E ETHIOPIAN/ERITREAN CUISINE,904 NE MAYNARD RD ,,CARY,NC,27513,(919) 377-2599,2015/02/05 05:00:00+00,Restaurant,13999,-78.76838489,35.80043169,M
1904670,04092016006,MELLOW MUSHROOM,4300 NW CARY PKY ,,CARY,NC,27513,(919) 463-7779,2011/09/22 04:00:00+00,Restaurant,14024,-78.82814575,35.79020586,M
1904671,04092030505,Tacos Mi Tierra Caliente (WCID #792),4125 CAPITAL BLVD,Velero Gas Station,RALEIGH,NC,27604-3414,(919) 390-8544,2020/11/04 05:00:00+00,Mobile Food Units,14026,-78.58179053,35.83712238,M
1904672,04092110531,SE Raleigh Elementary Cafeteria,1436 ROCK QUARRY RD,,RALEIGH,NC,27610-4187,(919) 694-8444 ext. 27834,2019/05/17 04:00:00+00,Public School Lunchrooms,14027,-78.6160659,35.76040509,M
1904673,04092017237,GRANDMA'S DINER,11216-106 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 556-9600,2016/06/03 04:00:00+00,Restaurant,14003,-78.53929729,35.95044368,M
1904674,04092016123,PANERA BREAD #1644,4421 SIX FORKS RD,STE 119,RALEIGH,NC,27609-5771,(919) 781-1112,2012/03/27 04:00:00+00,Restaurant,14030,-78.64349886,35.84017418,M
1904675,04092016597,WINE AUTHORITIES,211 E FRANKLIN ST ,,RALEIGH,NC,27604,(919) 831-9463,2013/12/31 05:00:00+00,Restaurant,14031,-78.63482408,35.79035401,M
1904676,04092025322,Publix #1652 Seafood/Sushi,417 W PEACE ST,100,RALEIGH,NC,27603-5017,(919) 755-5444,2020/09/02 04:00:00+00,Food Stand,14032,-78.64490127,35.78789475,M
1904677,04092015694,Teriyakin,10970 Chapel Hill RD ,Ste. 112,MORRISVILLE,NC,27560,(919) 410-7775,2010/08/12 04:00:00+00,Restaurant,14038,-78.84057157,35.85637651,M
1904678,04092015028,Jersey Mike's Subs #3008-B,8111-107 Creedmoor RD ,,RALEIGH,NC,27613,(919) 870-6003,2007/12/12 05:00:00+00,Restaurant,14013,-78.68081035,35.89754797,M
1904679,04092018528,Sonesta ES Suites Raleigh Cary Foodservice,2900 Regency Pky,,CARY,NC,27518,(919) 467-4080,2021/02/10 05:00:00+00,Restaurant,14043,-78.78922863,35.73280344,M
1904680,04092017951,Heirloom,219 S West ST ,,RALEIGH,NC,27603,(919) 297-8299,2018/09/24 04:00:00+00,Restaurant,14045,-78.64560424,35.77781639,M
1904681,04092011415,Neomonde Mediterranean,3817 BERYL RD,,RALEIGH,NC,27607-5244,(919) 828-1628,1991/04/23 04:00:00+00,Restaurant,14072,-78.69018874,35.79325102,M
1904682,04092014968,Starbucks Coffee Co,204-200 Crossroads BLVD ,,CARY,NC,27511,(919) 233-4905,2007/10/09 04:00:00+00,Restaurant,14047,-78.74147311,35.76118923,M
1904683,04092017941,MCDONALDS #11523,1805 N HARRISON AVE ,,CARY,NC,27513-3902,(919) 677-1424,2018/09/28 04:00:00+00,Restaurant,14089,-78.76916111,35.82979304,M
1904684,04092018453,Bloomsbury Bistro,509 W WHITAKER MILL RD ,STE 101,RALEIGH,NC,27608-2400,(919) 834-2011,2020/10/01 04:00:00+00,Restaurant,14098,-78.64475001,35.80399495,M
1904685,04092015283,CAMBRIA SUITES BARISTA BAR,300 AIRGATE DR ,,MORRISVILLE,NC,27560,(919) 361-3311,2008/11/05 05:00:00+00,Restaurant,14101,-78.81485297,35.86546822,M
1904686,04092015266,THE FACTORY ICE HOUSE SNACK BAR,1839-200 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 453-1500,2008/10/22 04:00:00+00,Restaurant,14081,-78.52816059,35.95204501,M
1904687,04092017557,LITTLE TOKYO RESTAURANT,1401 SE MAYNARD RD ,STE J,CARY,NC,27511,(919) 467-5011,2017/03/27 04:00:00+00,Restaurant,14110,-78.7642317,35.78997989,M
1904688,04092021924,FOOD LION #624 PRODUCE,2458 SW CARY PKY ,,CARY,NC,27513,(919) 481-0052,2015/12/09 05:00:00+00,Food Stand,14120,-78.82085718,35.76363975,M
1904689,04092018565,Wendy's #10585,8050  Ten-Ten Rd,,RALEIGH,NC,27603,(919) 329-8224,2021/03/24 04:00:00+00,Restaurant,14133,-78.69876609,35.66389668,M
1904690,04092025254,Harris Teeter #498 Produce,1371 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-7423,2019/04/18 04:00:00+00,Food Stand,14135,-78.77604319,35.59548799,M
1904691,04092016600,LUGANO RISTORANTE,1060 DARRINGTON DR ,,CARY,NC,27513,(919) 468-7229,2014/01/21 05:00:00+00,Restaurant,14145,-78.81615412,35.79989381,M
1904692,04092018191,Burger Fi RDU,2400 JOHN BRANTLEY BLVD,,MORRISVILLE,NC,27560,,2019/10/01 04:00:00+00,Restaurant,14148,-78.78941437,35.8696795,M
1904693,04092018652,Pure Vegan Cafe,8369 Creedmoor  RD ,,RALEIGH,NC,27613,(919) 633-3476,2021/06/16 04:00:00+00,Restaurant,14155,-78.68223183,35.90105252,M
1904694,04092110500,Richland Creek Elementary School Cafeteria,840 Wallridge Drive,,WAKE FOREST,NC,27587,(919) 554-6333,2014/06/10 04:00:00+00,Public School Lunchrooms,14159,-78.51630037,36.00604489,M
1904695,04092021866,FOOD LION #1338 MEAT/SEAFOOD,620 LAURA DUNCAN RD ,,APEX,NC,27502,(919) 362-3904,2015/08/17 04:00:00+00,Food Stand,14192,-78.84201223,35.73509961,M
1904696,04092015784,ATRIUM,2600 FOUNDERS DR ,,RALEIGH,NC,27695,(919) 515-2263,2011/08/05 04:00:00+00,Restaurant,14187,-78.66895313,35.78776016,M
1904697,04092018450,Mustang Charlie's,1501 N SALEM ST,,APEX,NC,27502,(919) 655-2101,2020/09/23 04:00:00+00,Restaurant,14199,-78.85363723,35.74825575,M
1904698,04092013111,The Flying Saucer Restaurant,328 W MORGAN ST ,,RALEIGH,NC,27601-1369,(919) 821-7401,2000/02/25 05:00:00+00,Restaurant,14206,-78.64477312,35.78005661,M
1904699,04092015232,BUFFALO WILD WINGS #206,6700 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-2559,2008/09/25 04:00:00+00,Restaurant,14223,-78.50464192,35.79645,M
1904700,04092014938,Brixx Briercreek,8511 Briercreek PKY ,Ste 101,RALEIGH,NC,27617,(919) 246-0640,2007/08/30 04:00:00+00,Restaurant,14228,-78.78334742,35.90685073,M
1904701,04092021598,Jimmy John's #1025,437 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 754-0101,2009/12/01 05:00:00+00,Food Stand,14231,-78.63936414,35.77440995,M
1904702,04092015233,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD ,,RALEIGH,NC,27612,(919) 781-9220,2008/09/24 04:00:00+00,Restaurant,14224,-78.70695216,35.82399087,M
1904703,04092016705,El Tapatio,13200 Falls of Neuse Road,Suite 167,RALEIGH,NC,27614,(919) 554-9697,2014/06/19 04:00:00+00,Restaurant,14233,-78.55981965,35.9407555,M
1904704,04092017640,NEW CHINA,949 N HARRISON AVE ,,CARY,NC,27513,(919) 380-9328,2017/07/11 04:00:00+00,Restaurant,14237,-78.78451708,35.80143518,M
1904705,04092017648,Panera Bread #601879,2410 Landmark DR ,,RALEIGH,NC,27607,,2017/07/19 04:00:00+00,Restaurant,14243,-78.6975704,35.81609747,M
1904706,04092030433,Wake The Truck Up (WCID #714),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 961-4680,2019/07/29 04:00:00+00,Mobile Food Units,14236,-78.64171063,35.75324624,M
1904707,04092016669,THE OAK,4035 LAKE BOONE  TRL ,STE 115,RALEIGH,NC,27607,(919) 787-9100,2014/04/17 04:00:00+00,Restaurant,14245,-78.69709804,35.81457389,M
1904708,04092016774,BENELUX COFFEE,402-118 OBERLIN ROAD,,RALEIGH,NC,27605,(919) 900-8294,2014/10/02 04:00:00+00,Restaurant,14248,-78.6629145,35.78942926,M
1904709,04092016713,Red Lobster,4408 Old Wake Forest RD ,,RALEIGH,NC,27609-6233,(919) 872-5608,2014/07/18 04:00:00+00,Restaurant,14255,-78.61058275,35.84113884,M
1904710,04092017227,QUICKLY,4141 DAVIS DR ,,MORRISVILLE,NC,27560,(984) 465-0347,2016/05/19 04:00:00+00,Restaurant,14258,-78.85811603,35.8356265,M
1904711,04092018108,Bumble Tea,3221 AVENT FERRY RD,,RALEIGH,NC,27606,(919) 896-8114,2019/05/29 04:00:00+00,Restaurant,14260,-78.69565606,35.76673883,M
1904712,04092017846,Homewood Suites Cary Foodservice,555 Crossroads BLVD ,,CARY,NC,27518,(919) 745-8589,2018/05/01 04:00:00+00,Restaurant,14261,-78.73253485,35.75843966,M
1904713,04092016222,SUBWAY #41211,922 GATEWAY COMMON CIR ,,WAKE FOREST,NC,27587,(919) 562-5700,2012/07/09 04:00:00+00,Restaurant,14269,-78.4951784,35.96732914,M
1904714,04092030532,PAPAYALOVE (WCID #821),220 E SIX FORKS RD,,RALEIGH,NC,27609-7726,(984) 500-7176,2021/04/14 04:00:00+00,Mobile Food Units,14270,-78.62860075,35.82098479,M
1904715,04092014889,Sheetz #399,1600 Aviation PKY ,,MORRISVILLE,NC,27560,(919) 840-0466,2007/06/18 04:00:00+00,Restaurant,14274,-78.78941437,35.8696795,M
1904716,04092018530,Brio,4325 GLENWOOD AVE ,STE 5000,RALEIGH,NC,27612,(919) 589-1280,2021/02/10 05:00:00+00,Restaurant,14283,-78.68184484,35.84183815,T
1904717,04092030503,Levy's Jerkstand (WCID #791),6132 KNIGHTDALE BLVD,,KNIGHTDALE,NC,27545-9667,(919) 538-2570,2020/11/03 05:00:00+00,Mobile Food Units,14284,-78.5198922,35.79480038,M
1904718,04092014866,Hope Community Church,821 Buck Jones RD ,,RALEIGH,NC,27606,(919) 532-0620,2007/05/10 04:00:00+00,Restaurant,14292,-78.73723242,35.77077091,M
1904719,04092021818,PUBLIX #1466 SEAFOOD,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 04:00:00+00,Food Stand,14299,-78.84558396,35.79325638,M
1904720,04092110541,Stough Elementary School Cafeteria,4210 EDWARDS MILL RD,,RALEIGH,NC,27612-5404,(919) 856-2918,2020/08/19 04:00:00+00,Public School Lunchrooms,14302,-78.69196161,35.83532785,M
1904721,04092017198,THE FORKS CAFETERIA AND CATERING,339 S BROOKS ST ,,WAKE FOREST,NC,27587-2901,(919) 556-6544,2016/04/18 04:00:00+00,Restaurant,14301,-78.50934374,35.97532293,M
1904722,04092018685,McDonald's #3452,3810 Lake Boone TRL ,,RALEIGH,NC,27607-2927,(919) 781-0504,2021/08/02 04:00:00+00,Restaurant,14306,-78.69425696,35.81614942,M
1904723,04092160090,The Rosewood Kitchen at Cypress of Raleigh,8710 Cypress Club DR ,,RALEIGH,NC,27615,(919) 518-8929,2020/10/23 04:00:00+00,Institutional Food Service,14307,-78.66056363,35.90013964,M
1904724,04092015687,Mami's Latin Style Rotisserie Chicken,2401 WAKE FOREST  RD ,,RALEIGH,NC,27608,(919) 834-8572,2010/08/02 04:00:00+00,Restaurant,14309,-78.6271485,35.81373825,M
1904725,04092017506,Young Hearts Distilling Company,225 S WILMINGTON ST ,"STE 100 &amp; 200",RALEIGH,NC,27601,(919) 424-7817,2017/01/18 05:00:00+00,Restaurant,14316,-78.63794467,35.77744199,M
1904726,04092110502,Cardinal Charter Academy,1020 St. Charles Place,,CARY,NC,27513,(919) 653-5000 ext. 1011,2014/08/18 04:00:00+00,Public School Lunchrooms,14318,-78.78075718,35.80125716,M
1904727,04092025297,Pizza Hut #2024,8111-167 Creedmoor  RD ,,RALEIGH,NC,27612,(919) 848-9890,2019/12/03 05:00:00+00,Food Stand,14303,-78.68081035,35.89754797,M
1904728,04092014606,Subway,2820 Brentwood RD ,,RALEIGH,NC,27604,(919) 790-3555,2006/06/06 04:00:00+00,Restaurant,14321,-78.59615202,35.81727946,M
1904729,04092015453,HIBACHI GRILL & SUPREME BUFFET,3131 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 878-5888,2009/08/20 04:00:00+00,Restaurant,14322,-78.59044451,35.82314532,M
1904730,04092020992,Food Lion #1454 Deli,3415 Avent Ferry Rd,,RALEIGH,NC,27607,(919) 858-9772,2000/07/01 04:00:00+00,Food Stand,14335,-78.69720844,35.76626617,M
1904731,04092020978,Food Lion #586 Deli,3416 POOLE RD ,,RALEIGH,NC,27610-2918,(919) 231-6202,2000/07/01 04:00:00+00,Food Stand,14337,-78.57953261,35.76724571,M
1904732,04092015352,HOLIDAY INN EXPRESS Foodservice,1014 AIRPORT  BLVD ,,MORRISVILLE,NC,27560,(919) 653-2260,2009/03/06 05:00:00+00,Restaurant,14338,-78.81827441,35.85781565,M
1904733,04092300142,Food Lion #1459 Meat Market,1508 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-1000,2000/07/01 04:00:00+00,Meat Market,14333,-78.80356197,35.60352165,T
1904734,04092025203,Wicked Taco 4 @ MSFH,411 W. Morgan ST ,,RALEIGH,NC,27603,,2018/08/16 04:00:00+00,Food Stand,14345,-78.6456917,35.77945516,M
1904735,04092017232,TAZZA KITCHEN - SCV,600 LEDGESTONE WAY ,,CARY,NC,27519,(919) 651-8281,2016/05/10 04:00:00+00,Restaurant,14374,-78.84859346,35.79156535,M
1904736,04092016414,GARLAND,14 W MARTIN ST ,,RALEIGH,NC,27601,(919) 833-6886,2013/04/22 04:00:00+00,Restaurant,14378,-78.63980199,35.77713519,M
1904737,04092030418,Sadie's Fresh Cut Fries (WCID #708),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 369-6742,2019/05/10 04:00:00+00,Mobile Food Units,14347,-78.64171063,35.75324624,M
1904738,04092018198,Rookie's Sports Bar,11200 CAPITAL BLVD,,WAKE FOREST,NC,27587,(919) 390-2503,2019/10/14 04:00:00+00,Restaurant,14380,-78.53854002,35.95102106,M
1904739,04092016736,Clouds Brewing,126 N. West Street,,RALEIGH,NC,27603,(919) 307-8335,2014/08/22 04:00:00+00,Restaurant,14391,-78.64537075,35.78237671,M
1904740,04092016069,SUBWAY #29952,5412 APEX PEAKWAY ,,APEX,NC,27502,(919) 362-7976,2011/12/15 05:00:00+00,Restaurant,14393,-78.86537597,35.73683859,M
1904741,04092014826,Jimmy John's #791,1904-103 NW Maynard RD ,,CARY,NC,27513,(919) 462-6252,2007/03/12 04:00:00+00,Restaurant,14365,-78.79592213,35.79878903,M
1904742,04092017132,WAFFLE HOUSE #2171,102 PEARCES RD ,,ZEBULON,NC,27597,(919) 404-4600,2016/01/14 05:00:00+00,Restaurant,14394,-78.32387376,35.83922283,M
1904743,04092016707,Hako Sushi,2603-155 GLENWOOD  AVE ,STE 155,RALEIGH,NC,27608,(919) 961-2807,2014/06/25 04:00:00+00,Restaurant,14379,-78.6604672,35.81647745,M
1904744,04092010082,Brigs,8111 CREEDMOOR RD ,,RALEIGH,NC,27613-4389,(919) 870-0994,1991/05/03 04:00:00+00,Restaurant,14401,-78.68248786,35.89850336,M
1904745,04092018111,Cape Fear Seafood Co,832 SPRING FOREST RD,Suite 100,RALEIGH,NC,27609,(984) 242-4600,2019/06/06 04:00:00+00,Restaurant,14418,-78.62263526,35.8662752,M
1904746,04092016189,BURGER KING #17359,851 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27540,(919) 552-0650,2012/05/31 04:00:00+00,Restaurant,14419,-78.8349912,35.63884148,M
1904747,04092016733,CAROLINA BARBECUE,733 US 70 HWY W ,,GARNER,NC,27529,(877) 588-2271,2014/08/22 04:00:00+00,Restaurant,14422,-78.62634399,35.71170595,M
1904748,04092018584,Wendy's,1000 AERIAL CENTER PKY ,,MORRISVILLE,NC,27513,(919) 481-3650,2021/03/24 04:00:00+00,Restaurant,14423,-78.81734039,35.85877302,M
1904749,04092110491,MILLS PARK MIDDLE SCHOOL CAFETERIA,441 MILLS PARK DR ,,CARY,NC,27519,(919) 466-1500 ext. 20820,2010/04/23 04:00:00+00,Public School Lunchrooms,14425,-78.89608158,35.81195651,M
1904750,04092018605,Johnny's Pizza,722 N JUDD PKWY NE,,FUQUAY VARINA,NC,27526-7394,(919) 552-6322,2021/04/16 04:00:00+00,Restaurant,14429,-78.77865893,35.59344753,M
1904751,04092016072,SASSOOL,9650 STRICKLAND RD ,STE 149,RALEIGH,NC,27615,(919) 847-2700,2011/12/20 05:00:00+00,Restaurant,14440,-78.65677159,35.90420107,T
1904752,04092018094,CHICK-FIL-A #1218,411 COLONADES WAY ,,CARY,NC,27518,(919) 816-8222,2019/05/01 04:00:00+00,Restaurant,14442,-78.77696357,35.7406098,M
1904753,04092017154,CAFE TIRAMISU,6008 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 790-1006,2016/02/17 05:00:00+00,Restaurant,14443,-78.6187408,35.86627943,M
1904754,04092016988,Crazy Fire Mongolian Grill,1270 BUCK JONES RD ,,RALEIGH,NC,27606,(919) 481-2222,2015/08/03 04:00:00+00,Restaurant,14446,-78.74177043,35.76713782,M
1904755,04092015654,Craft Public House,1040 TRYON VILLAGE DR ,STE 601,CARY,NC,27518,(919) 851-9173,2010/05/04 04:00:00+00,Restaurant,14449,-78.74469033,35.7463126,M
1904756,04092018602,Cape Fear Seafood Company,2018 CLARK AVE,,RALEIGH,NC,27605,(984) 200-5455,2021/04/11 04:00:00+00,Restaurant,14451,-78.66025735,35.7899673,M
1904757,04092015575,TRIBECA TAVERN,500 LEDGESTONE WAY ,,CARY,NC,27519,(919) 465-3055,2010/02/19 05:00:00+00,Restaurant,14455,-78.84803797,35.79230683,M
1904758,04092016504,Comfort Inn,1001 WAKE TOWNE DR ,,RALEIGH,NC,27609,(919) 828-1813,2013/09/05 04:00:00+00,Restaurant,14466,-78.62437774,35.82443426,M
1904759,04092015576,TROPICAL SMOOTHIE CAFE,8111-157 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 803-5991,2010/03/03 05:00:00+00,Restaurant,14456,-78.68081035,35.89754797,M
1904760,04092018703,Taco Addicts,131 CROSSROADS BLVD,,CARY,NC,27518,,2021/09/02 04:00:00+00,Restaurant,14475,-78.74226095,35.76176748,M
1904761,04092017161,VIC'S ITALIAN RESTAURANT & PIZZERIA,4035-109 LAKE BOONE TRL ,,RALEIGH,NC,27607,(984) 200-9292,2016/02/26 05:00:00+00,Restaurant,14467,-78.69765947,35.81547554,M
1904762,04092017625,PERSIS INDIAN GRILL,1116 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 378-1819,2017/05/30 04:00:00+00,Restaurant,14491,-78.88929435,35.84836238,M
1904763,04092021503,Harris Teeter #26 Pizza Bar,7400 Creedmoor RD ,,RALEIGH,NC,27613,(919) 848-1464,2008/01/25 05:00:00+00,Food Stand,14492,-78.67820041,35.88787167,M
1904764,04092021696,PULLEN PLACE CAFE & CATERING,520 ASHE AVE ,,RALEIGH,NC,27606,(919) 829-7180,2011/11/15 05:00:00+00,Food Stand,14493,-78.66378506,35.78166418,M
1904765,04092018474,Seoul Garden,815 W CHATHAM ST ,,CARY,NC,27511,(919) 234-6002,2020/11/02 05:00:00+00,Restaurant,14498,-78.79538567,35.78006758,M
1904766,04092015002,BAAN THAI RESTAURANT,758 WILLIAMS ST ,,APEX,NC,27502,(919) 629-6399,2007/11/09 05:00:00+00,Restaurant,14472,-78.86464087,35.73807755,M
1904767,04092016343,PLAZA CAFE,411 FAYETTEVILLE ST ,STE 109,RALEIGH,NC,27601,(919) 758-8759,2013/07/25 04:00:00+00,Restaurant,14500,-78.63883977,35.77508557,M
1904768,04092015215,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,,RALEIGH,NC,27601,(919) 996-8675,2008/09/02 04:00:00+00,Restaurant,14505,-78.64125822,35.77365136,M
1904769,04092025249,Chhote's,500-123 E Davie ST ,,RALEIGH,NC,27601,,2019/04/01 04:00:00+00,Food Stand,14504,-78.63247092,35.77531669,M
1904770,04092018148,Biscuitville #194,3928 WESTERN BLVD,,RALEIGH,NC,27606,,2019/08/21 04:00:00+00,Restaurant,14518,-78.69252351,35.78576143,M
1904771,04092025286,Marco's Pizza #8403,1487 KELLY RD,,APEX,NC,27502-9572,(919) 446-5555,2019/10/25 04:00:00+00,Restaurant,14521,-78.89528261,35.73603924,M
1904772,04092021644,FOOD LION #2199 Meat Market/SEAFOOD,12345 STRICKLAND RD ,,RALEIGH,NC,27613,(919) 846-3589,2011/01/20 05:00:00+00,Food Stand,14529,-78.7027985,35.90556189,M
1904773,04092014976,Bruegger's Bagel Bakery #0701,8204-113 Tryon Woods DR ,,CARY,NC,27518,(919) 851-0906,2007/10/17 04:00:00+00,Restaurant,14506,-78.74169613,35.74700826,M
1904774,04092018012,13 Tacos & Taps,10511-119 Shadowlawn DR ,,RALEIGH,NC,27614,(919) 900-7203,2018/12/21 05:00:00+00,Restaurant,14517,-78.58941339,35.90833211,M
1904775,04092017138,CIRCLE K/SUBWAY #2724280 ,4402 TEN TEN RD ,,APEX,NC,27539,(919) 363-7650,2016/02/25 05:00:00+00,Restaurant,14530,-78.77213647,35.69447394,M
1904776,04092015532,CRAZY FIRE MONGOLIAN GRILL,3611 SPRING FOREST RD ,STE. 100,RALEIGH,NC,27616,(919) 872-3575,2009/12/16 05:00:00+00,Restaurant,14539,-78.57981091,35.85591049,M
1904777,04092017003,LA CARRETA,1028-220 OBERLIN RD ,,RALEIGH,NC,27605,(919) 977-3271,2015/08/14 04:00:00+00,Restaurant,14537,-78.66016491,35.79725285,M
1904778,04092021567,HARRIS TEETER #367 DELI,14520 JOHN REX BLVD ,,RALEIGH,NC,27614,(919) 554-4167,2009/05/15 04:00:00+00,Food Stand,14541,-78.54281974,35.94700335,M
1904779,04092018517,First Watch 619 Apex,1280 W WILLIAMS ST,,APEX,NC,27502,(919) 380-6653,2021/01/10 05:00:00+00,Restaurant,14545,-78.87327975,35.74703535,M
1904780,04092017864,Take 5 Cafe Raleigh,8529 Six Forks RD ,BUILDING 4,RALEIGH,NC,27615,(919) 349-0055,2018/06/21 04:00:00+00,Restaurant,14547,-78.65050621,35.8951772,M
1904781,04092017650,CONNECTIONS CAFE,8000 PURFOY RD ,,FUQUAY-VARINA,NC,27526,,2017/07/25 04:00:00+00,Restaurant,14549,-78.77357718,35.57846701,M
1904782,04092016883,HAMPTON INN & SUITES,3621 SPRING FOREST ROAD,,RALEIGH,NC,27616,(919) 872-7111,2015/03/06 05:00:00+00,Restaurant,14550,-78.57895585,35.85595204,M
1904783,04092018610,Libations 317,317 W MORGAN ST ,SUITE 117,RALEIGH,NC,27601,(919) 770-2669,2021/04/20 04:00:00+00,Restaurant,14565,-78.64400454,35.77943405,M
1904784,04092025268,Harris Teeter #495 Produce,8345 CREEDMOOR RD,,RALEIGH,NC,27613,,2019/07/15 04:00:00+00,Food Stand,14567,-78.68223183,35.90105252,M
1904785,04092018563,Dharani Express,3281 Avent Ferry RD ,STE 117,RALEIGH,NC,27606,(919) 821-7991,2021/03/22 04:00:00+00,Restaurant,14575,-78.69565606,35.76673883,M
1904786,04092015861,LUCKY 7,906 NE MAYNARD RD ,,CARY,NC,27513,(919) 380-7550,2011/01/10 05:00:00+00,Restaurant,14584,-78.76838489,35.80043169,M
1904787,04092021793,HARRIS TEETER #236 - PRODUCE,7145 O'KELLY CHAPEL RD ,,CARY,NC,27519,,2014/06/06 04:00:00+00,Food Stand,14586,-78.88824644,35.84415135,M
1904788,04092025238,Publix 1551 Meat,9640 Leesville RD ,,RALEIGH,NC,27613,(919) 848-3480,2018/11/26 05:00:00+00,Food Stand,14601,-78.72728627,35.90563318,M
1904789,04092018484,Sinbad's Pizza & Seafood,3110  New Bern AVE ,Suite 114,RALEIGH,NC,27610,(919) 231-6456,2020/11/16 05:00:00+00,Restaurant,14608,-78.58674652,35.78850913,M
1904790,04092018487,Refuel #121 Wendell,2301  Wendell Falls PKY ,,WENDELL,NC,27591,(919) 365-8470,2020/11/17 05:00:00+00,Restaurant,14609,-78.43703685,35.78041556,M
1904791,04092014613,Fiesta Mexicana Restaurante,14460 New Falls Of Neuse Rd,,RALEIGH,NC,27614,(919) 453-1266,2006/05/22 04:00:00+00,Restaurant,14616,-78.54362008,35.94386602,M
1904792,04092022004,PUBLIX #1544 DELI,1441 KELLY RD ,,APEX,NC,27502,(919) 303-6200,2017/02/06 05:00:00+00,Food Stand,14625,-78.89379203,35.73782787,M
1904793,04092015074,Pho2 Far East,4011-133 Capital  BLVD ,,RALEIGH,NC,27604,(919) 876-8621,2008/02/22 05:00:00+00,Restaurant,14610,-78.58250245,35.8353751,M
